@relation 'unknown-weka.filters.unsupervised.attribute.Remove-R3,5,10-12'

@attribute confidentiality {yes,no}
@attribute integrity {yes,no}
@attribute availability {yes,no}
@attribute ' identification & authentication' {yes,no}
@attribute accountability {yes,no}
@attribute privacy {yes,no}
@attribute documentID string
@attribute sentence string

@data
no,no,no,no,no,no,vler,'require status possible pend value be under review review administration veterans health vha vba use'
no,no,no,no,no,no,vler,'be status value possible complete use ready veterans benefits administration vba to'
no,no,no,no,no,no,vler,'status value possible be reject insufficient submission be need possibly further clarification'
no,no,no,no,no,no,vler,'table 1 show status exam source originator exam result initial required status they'
no,yes,no,no,yes,no,vler,'store exam result be initial status on source originate'
no,no,no,no,no,no,vler,'figure 1 c&p exam review illustrate flow status assignment process create review exam result'
yes,yes,no,no,yes,no,vler,'contract result exam create vha provider use capri vba provider use proprietary system vha private treat clinician use disability benefits questionnaire dbq have forms service status complete submit when provider clinician they'
yes,yes,no,no,yes,no,vler,'result exam contract create vha have provider use proprietary system status review pending-under submit when'
yes,yes,no,no,yes,no,vler,'able vha provider may be review to exam result tatus review pending-under change status its complete to either or reject'
no,yes,no,no,no,no,vler,'final status complete reject be'
no,no,no,no,no,no,vler,conversation
yes,yes,no,no,yes,no,vler,'conversation receive vler da exam result vha-contracted provider initial status value review pending-under'
yes,yes,no,no,yes,no,vler,'conversation send vler da exam result status value cd storage hdr'
no,no,no,no,no,no,vler,'detailed listing acceptance criteria'
yes,yes,no,no,yes,no,vler,'receive vler da exam result vha-contracted provider status value review pending-under send result exam hdr storage'
yes,yes,no,no,yes,no,vler,'send vler da producer confirmation store that exam result be successfully hdr'
no,no,no,no,no,no,vler,assumption
no,yes,no,no,no,no,vler,'responsible application produce be apply business rule any determine that status value appropriate exam result'
no,yes,no,no,no,no,vler,'responsible application produce be apply datum appropriate format vler das processing'
no,no,no,no,no,no,vler,constraint
no,no,no,no,no,no,vler,'none present'
no,yes,no,no,yes,no,vler,'user story us0010 store exam result .05 with status of complete vba-contracted provider v1 .0'
no,no,no,no,no,no,vler,story
yes,yes,no,no,yes,no,vler,'want veterans benefits administration vba contract provider i pass virtual lifetime electronic record vler data access services das to exam result a complete initial status clinical data cd service storage health data repository hdr claim so that disability advance adjudication process can'
no,no,no,no,no,no,vler,background
yes,yes,no,no,yes,no,vler,'able interested party must be access to result exam store claim as part disability adjudication process'
yes,no,no,no,no,no,vler,'result exam some require review next step process consider some be complete submit when they be'
no,yes,no,no,no,no,vler,'in exam submit vba-contracted provider should be complete status'
yes,no,no,no,no,no,vler,'submit exam these be from outside firewall va'
no,no,no,no,no,no,vler,'status value possible be'
no,no,no,no,no,no,vler,'require status possible pend value be under review review administration veterans health vha vba use'
no,no,no,no,no,no,vler,'be status value possible complete use ready veterans benefits administration vba to'
no,no,no,no,no,no,vler,'status value possible be reject insufficient submission be need possibly further clarification'
no,yes,no,no,no,no,vler,'table 1 show status exam source originator exam result initial required status they'
no,yes,no,no,no,no,vler,'store exam result be initial status on source originate'
no,no,no,no,no,no,vler,'figure 1 c&p exam review illustrate flow status assignment process create review exam result'
yes,yes,no,no,yes,no,vler,'result exam create vha provider use capri contract vba provider use proprietary system vha private treat clinician use disability benefits questionnaire dbq have forms service status of complete submit when they be'
yes,yes,no,no,yes,no,vler,'result exam contract create vha have provider use proprietary system status review pending-under submit when they be'
yes,yes,no,no,yes,no,vler,'able vha provider may be review to exam result status review pending-under change status its complete to either or reject'
no,yes,no,no,no,no,vler,'final status complete reject be'
no,no,no,no,no,no,vler,conversation
yes,yes,no,no,yes,no,vler,'conversation receive vler da exam result vba-contracted provider a complete initial status value'
yes,yes,no,no,yes,no,vler,'conversation send vler da exam result status value cd storage hdr'
no,no,no,no,no,no,vler,'detailed listing acceptance criteria'
yes,yes,no,no,yes,no,vler,'receive vler da exam result vba-contracted provider status complete value send result exam hdr storage'
yes,yes,no,no,yes,no,vler,'send vler da producer confirmation store that exam result be successfully hdr'
no,no,no,no,no,no,vler,assumption
no,yes,no,no,no,no,vler,'responsible application produce be apply business rule any determine that status value appropriate exam result'
no,yes,no,no,no,no,vler,'responsible application produce be apply datum appropriate format vler das processing'
no,no,no,no,no,no,vler,constraint
no,no,no,no,no,no,vler,'none present'
no,no,no,no,no,no,vler,'user story us011 notify .01 completed status v5 .0'
no,no,no,no,no,no,vler,story
yes,yes,no,no,yes,yes,vler,'want notification subscriber i receive to notification store when exam result have be status of complete claim so that disability continue adjudication process can'
no,no,no,no,no,no,vler,background
yes,yes,no,no,yes,no,vler,'provide virtual lifetime electronic record vler data access services das notification service alert subscriber occur when event particular store e.g. exam result have be status of complete'
yes,yes,no,no,yes,no,vler,'retrieve veterans benefits administration vba exam result status of complete calculate in order to disability rating'
no,no,no,no,no,no,vler,'be example use how functionality this may be follow as'
yes,yes,no,no,yes,no,vler,'receive vba dbq status complete be event notification exam result specific include which identify information exam result that'
yes,yes,no,no,yes,no,vler,'use vba rating specialist information identify provide notification e.g. id document retrieve to exam result calculate in order to disability rating'
no,no,no,no,no,no,vler,conversation
yes,yes,no,no,yes,no,vler,'enable vler da consume application subscribe to event notification choose which they make to be aware'
yes,yes,no,no,yes,no,vler,'receive vler da result exam status of complete send it health data repository hdr storage'
yes,yes,no,no,yes,no,vler,'generate successful if storage be then vler das corresponding complete dbq status be event notification include which information follow'
yes,yes,no,no,yes,no,vler,'generate successful if storage be vler das then corresponding complete dbq status be event notification include which information follow patient information name first name middle facility name last date birth id assigning authority assigning'
yes,yes,no,no,yes,no,vler,'complete generate successful if storage be then vler das dbq status corresponding be event notification include which information follow document id'
yes,yes,no,no,yes,no,vler,'complete generate successful if storage be then vler das dbq status corresponding be event notification include which information follow disability benefit questionnaire dbq document type'
yes,yes,no,no,yes,no,vler,'generate successful if storage be vler das then corresponding complete dbq status be event notification include which information follow creation date date time time zone'
yes,yes,no,no,yes,no,vler,'generate successful if storage be vler das then corresponding complete dbq status be event notification include which information follow date status modified date time time zone'
yes,yes,no,no,yes,no,vler,'generate successful if storage be vler das then corresponding complete dbq status be event notification include which information follow va facility information name authority assigning id'
yes,yes,no,no,yes,no,vler,'generate successful if storage be vler das then corresponding complete dbq status be event notification include which information follow physician information name first name middle name last id assigning facility assigning authority'
yes,yes,no,no,yes,no,vler,'complete generate successful if storage be then vler das dbq status corresponding be event notification include which information follow status exam result'
yes,yes,no,no,yes,no,vler,'generate successful if storage be vler das then corresponding complete dbq status be event notification include which information follow ssn'
yes,yes,no,no,yes,no,vler,'send vler da dbq status complete be event notification subscriber'
no,no,no,no,no,no,vler,'detailed listing acceptance criteria'
yes,yes,no,no,yes,no,vler,'enable vler da consume application subscribe to event notification choose which they make to be aware'
yes,yes,no,no,yes,no,vler,'receive vler da result exam status of complete send it hdr storage'
